id	TCGA-04-1514-01A	TCGA-04-1516-01A	TCGA-04-1530-01A	TCGA-04-1536-01A	TCGA-04-1542-01A
ABCD4	1.544	-0.0878333333333	0.712333333333	0.18683333333299998	-0.259666666667
DIMT1L	0.556166666667	-0.236333333333	-0.54725	-0.127666666667	-0.639916666667
TEK	0.3625	-1.8365	-1.19975	-0.531125	-1.249125
SLC25A46	-0.55815	-0.8879	-1.0429	-0.7084	-2.04415
LARP7	0.0499	-0.2066	-0.0869	-0.7119	0.0695
CD160	-0.34333333333300003	0.26783333333299997	-0.0353333333333	-0.0368333333333	0.1525
MT1JP	-2.0012142857099997	-0.11538095238099999	0.028952380952400002	-1.1062142857100001	-1.40921428571
PHF20	0.212125	-0.9379375	0.3095	0.0919375	-0.0305
CPNE4	1.508	-1.1425	0.67025	-0.5485	-0.09625
GTPBP1	-0.881609022556	0.317605263158	-0.00532330827068	0.243676691729	-0.24696616541400002
RAB33B	0.0864583333333	-1.52654166667	-1.62104166667	-0.134541666667	-0.38904166666699996
ALDOC	-0.911875	-1.4809999999999999	-0.143125	-1.084125	-1.15325
ZNF212	1.0994	1.18265	0.1714	0.7424	0.6249
NUDT1	-0.568166666667	-0.47683333333300004	0.0318333333333	-0.32633333333299996	0.239
RFPL2	2.81733333333	0.29808333333299997	1.0783333333299998	-0.9231666666670001	0.6560833333330001
ZNF83	0.638	0.08283333333330001	-0.163666666667	-0.457833333333	-1.0925
GDPD5	0.22225	-0.52075	0.920125	0.92175	2.191375
PDCD4	0.58185	-0.0974	-0.54085	0.40765	1.25825
CEP350	0.4901	0.44185	-0.35865	0.6066	-0.27815
OR10A2	-0.09525	0.14125	-0.21325	0.08425	-0.14925
CST7	-1.3751	-1.21585	1.0169	-2.4251	-1.7606
CIAO1	0.25075	0.722	-0.193	0.02025	0.22775
SELL	-0.830875	-0.873625	-0.26	-0.58275	-0.920625
OR8J3	-0.18166666666700002	-0.0006666666666669999	-0.0281666666667	0.196833333333	0.040333333333300005
LTBP4	0.7791666666670001	0.015333333333299998	0.6605	0.673833333333	1.23916666667
SIRT6	-1.07625	-0.40425	-0.18625	-0.40975	-0.1265
CCL19	-2.69675	-1.6255	1.8725	-1.70175	-2.4665
PPIL1	0.485333333333	-0.428	-0.104833333333	-0.384	-0.00233333333333
GBP7	-0.1025	-0.32483333333299996	-0.17983333333299997	0.441333333333	-0.119666666667
STK17A	-0.2757	-0.5207	-0.5892	-0.1579	-0.2774
ABR	-0.50775	-0.8745	-0.632	-1.33375	-2.46625
OR9G1	0.568	0.4545	0.3155	-0.4935	0.4485
FOXE1	0.32625	0.386375	0.7070000000000001	0.102625	0.26725
CNGA3	-0.36475	-1.58175	-0.67725	-1.44225	-0.37825
GML	-0.1465	0.0935	-0.892	1.0	-0.034
CD38	-2.02975	-0.8765	0.6705	-3.01575	-2.557
ZDHHC6	0.428	-0.360833333333	-0.493333333333	0.21483333333299998	0.47483333333300004
NEFH	3.7837	0.57395	4.3182	0.3467	0.19845
CTDSP2	0.534666666667	-0.30375	0.62875	0.885666666667	0.46675
PGBD5	0.3435	1.4625	-1.2233333333299998	0.6085	-1.932
CCNY	-0.0802698412698	0.597087301587	0.590301587302	0.95973015873	1.03694444444
RMND5B	-0.156916666667	0.845333333333	-0.25733333333299996	0.09425	0.33425
ZNF257	2.15325	1.4340000000000002	1.786	1.4095	0.9655
FLJ22167	1.318	-0.08575	-0.322625	0.45625	0.565875
EXOSC7	-0.249125	-0.448625	-0.552625	-0.996958333333	-0.420125
ROR2	0.789875	-0.271	0.5205	-0.654875	-1.18125
MAOA	-1.635	0.168375	-2.289875	0.59825	-0.955625
TNNT3	1.1805	-0.4215	0.17883333333299997	-0.653	1.56033333333
GYPC	-1.39775	1.32725	-0.87575	0.7625	-0.12325
C7orf33	-0.064	0.1215	-0.1235	-0.245	0.0525
PLIN	-0.426333333333	-0.208666666667	-0.5045	-0.08233333333330001	-0.0645
LOC90826	0.8640000000000001	-0.67125	0.93425	-0.18575	-0.473
RNF4	0.6539	-0.7736	0.4381	-0.0896	-0.5335
F8A1	0.9955	-0.056833333333300005	0.439166666667	1.1563333333299999	-0.4895
PLEKHG4	2.455	-0.20800000000000002	1.219	-1.072	1.3775
GRB2	-0.320431481481	-0.00888148148148	0.175518518519	0.453068518519	-0.6906314814810001
HIST1H2AD	0.0838	-0.15095	0.28905	1.47955	2.1568
DUS3L	1.249	-0.9251666666670001	-0.649333333333	0.5495	-0.388166666667
EIF1	-0.46366666666699996	-1.39133333333	0.06816666666669999	-0.0515	-0.137166666667
RP5-1077B9.4	-0.239666666667	0.354666666667	0.449	0.23116666666700003	0.05033333333330001
FPGT	-0.03475	-0.555	-1.57325	-0.375	-0.67125
GDF10	4.11633333333	-2.35333333333	-1.00233333333	-1.4595	4.74466666667
COQ9	0.42125	-0.41775	0.0815	0.05625	0.78125
GCC2	0.246642857143	-0.128428571429	0.08657142857139999	-0.180285714286	-0.9379285714290001
RARRES3	-2.2430000000000003	1.2375	-0.337	1.1175	-2.907125
PLXNA1	0.693	0.3773	0.3913	0.5721	0.1901
KIAA0100	-0.0155	0.3932	0.0556	-0.1405	0.0262
PMF1	-0.11225	0.284	0.2755	0.92975	0.522
FNDC1	1.3219999999999998	-1.5395	1.2285	0.06925	-0.3615
HS2ST1	-0.649833333333	-0.638	-0.16791666666700003	0.65025	-0.09675
CRELD2	-1.922	-0.2835	0.0665	-0.6955	-0.5589999999999999
C8G	0.9595	0.35700000000000004	0.711	-0.191	0.2585
CD82	-1.09625	0.13575	-0.58925	0.57275	1.053
LIM2	0.8115	-0.0785	0.2895	0.0045	0.2365
UNQ6490	-0.10975	-0.60425	-0.16275	-0.38675	-0.39725
MMP16	-0.35425	-0.532	-0.13225	-0.90625	-0.20600000000000002
DRD3	-0.0385	-0.22399999999999998	0.239	0.1055	0.47200000000000003
C5orf26	2.02295	-0.9743	0.1007	-0.95305	-0.4873
C11orf73	1.046275	0.309025	-0.556725	0.042275	0.743025
PTP4A2	-0.973875	-0.035125	0.553375	-0.095625	-0.708
OR4M2	-0.356166666667	0.040833333333300005	0.32033333333299996	1.1808333333299998	0.7593333333329999
HPCA	-0.03275	-0.403583333333	-0.35725	-0.26791666666700004	-0.13025
SEC14L1	0.446666666667	-0.021	-0.3285	-0.6881666666670001	0.04333333333330001
CHFR	-0.121	0.631125	1.009875	-0.16	-1.4215
EMILIN1	-0.5065	-0.91425	0.431375	0.018375	-0.457
NDUFS4	0.67845	-0.08255	-0.4573	-0.46655	-0.19805
COL18A1	0.8606	1.709725	0.99985	2.0466	1.4851
PDZD3	1.1309	0.0991	0.08	0.252	0.2097
C9orf16	-0.623333333333	1.12933333333	0.1445	1.40933333333	1.19116666667
ERBB2IP	0.39316666666699995	-0.806333333333	0.353	-0.48	-0.2445
EMX2	2.7710000000000004	3.5025	2.4265	3.24575	2.64625
FUS	0.87925	-0.9485	-1.0445	-0.5485	-0.013999999999999999
TF	-1.0889555555600001	-0.751655555556	-0.018055555555499998	-0.105555555556	-0.0543555555556
CLCN4	1.35308333333	-0.09658333333329999	-0.024583333333299998	-0.04458333333330001	-1.25841666667
CXorf56	0.45175	-1.41775	-1.16125	-0.861	-0.888
C11orf72	-0.0241666666667	0.172083333333	-0.102166666667	0.406083333333	0.107833333333
ELAC2	0.162583333333	0.33375	-0.240416666667	0.1475	-0.324166666667
NPR1	0.64075	4.29175	1.85225	5.29475	3.2835
ASS1	1.20727777778	2.49894444444	1.29861111111	2.3556111111099995	1.47977777778
USP42	-0.01725	-0.040999999999999995	-0.07625	-1.22625	0.0515
POLR2J	0.6725	0.287	-0.672	1.361	0.741
SEC23IP	0.802875	-0.216291666667	-0.8982916666670001	0.25020833333299997	0.029875
UQCRC1	-0.8535	0.62275	0.0655	0.605	-0.20775
LOC729603	-0.64105	0.0832	-0.38055	0.3897	-0.63305
C1orf71	0.17600000000000002	-0.498875	-0.152	-0.206625	0.805375
POLG	0.621	-0.3265	0.655	-0.4785	-0.6585
ADAM23	-0.32	-1.07775	-0.109	-0.33899999999999997	-0.20775
TFR2	-0.15175	0.221	-0.298	1.138	0.746
RICTOR	-0.4286	-0.0307	0.486	-0.4007	0.1918
MGC39606	1.51325	0.25125	0.14225	0.2395	0.3995
C19orf55	0.6813977272730001	0.42802272727300006	0.6850227272730001	0.200272727273	0.7142727272730001
SNAPC1	0.880416666667	0.406083333333	0.0230833333333	-1.07325	-0.133416666667
GNA11	-1.420125	-0.8059999999999999	-0.98775	0.67075	-0.686125
CCDC52	0.518333333333	0.688333333333	0.032166666666700004	-0.21783333333299998	0.4645
FSIP1	0.4715	-1.712	-0.512	-2.25	-1.3419999999999999
UPF3A	0.671875	-1.48	0.47475	0.390875	0.13175
IGSF11	-0.20733333333299997	0.377166666667	0.08333333333330001	0.5795	1.045
LAGE3	1.08075	-0.98925	1.013	-0.48375	0.10575
CHST6	0.2565	3.4625	1.8359999999999999	3.747	0.48200000000000004
UNC13B	0.43114772727300005	-0.215477272727	-0.504227272727	-1.54972727273	-2.23022727273
TTLL4	0.6425	0.482125	-0.9845	-0.8715	0.67075
ZNF687	-0.05775	0.213375	0.066375	0.842375	0.31525
SDC2	-0.0057	-2.4535	-1.0726	-0.5536	-0.0534
COX7A2	-0.0975	0.898	-0.04125	0.0535	-0.2995
LAMB4	0.009625	-0.343125	0.138875	0.238625	0.528625
FAM24A	-0.05	0.3155	0.059000000000000004	0.111	0.5545
LRRTM3	0.32933333333299997	-0.611833333333	-0.014666666666700003	-0.435166666667	0.22533333333299999
GPHB5	0.15975	0.38	-0.31275	0.22625	0.67075
OR4C13	-0.36200000000000004	-0.0385	-0.512	-0.20199999999999999	0.006999999999999999
EIF3EIP	-0.656142857143	0.661214285714	-0.24121428571400003	-0.244142857143	0.6941428571430001
HABP4	-0.152	-0.8690000000000001	-1.294	-0.368	-1.0115
TMEM125	-0.1965	0.41275	0.69475	-0.016	0.2765
CNTN2	0.38775	0.079625	-0.188875	0.258625	0.171875
ASNSD1	0.33925	0.14800000000000002	-0.44725	-0.084	0.40825
FUT4	-0.274125	0.350875	-0.212375	-0.64775	-0.713125
ACF	-0.863	0.485	-0.18899999999999997	0.01575	-0.14925
LOC158381	-0.73	-1.186	-0.997	-1.7015	-0.7285
CDH8	-0.3635	-0.6115	-0.268	-0.926916666667	0.2665
AGPS	0.312666666667	1.4245	-0.5593333333330001	0.162	-0.4975
C4orf18	-0.9274659090909999	-3.0360909090900003	-0.922965909091	-2.25834090909	-2.49746590909
PECI	0.47061904761900003	-0.25446428571400004	-0.0669642857143	0.029452380952400003	-1.1561309523799999
UNG	1.0965227272700002	-0.07435227272730001	1.0552727272700002	1.66614772727	0.355397727273
GSTP1	0.382	2.254375	0.731125	2.168375	1.348875
DCUN1D5	-0.261125	0.470708333333	-0.257125	0.0192083333333	0.141375
DKFZP564J0863	-0.75225	1.67575	0.4385	0.30725	1.06875
SLC9A3R1	0.337625	-1.662875	-0.562	0.589375	-0.466
BCDO2	0.6052840909089999	0.48153409090899996	0.283784090909	-1.2088409090899999	0.6739090909090001
CHMP7	-0.05235	-0.396725	-1.07735	-0.2106	0.250525
REM2	0.7316666666670001	0.0776666666667	-0.136333333333	-0.8538333333329999	0.144666666667
DNHD1	0.265375	0.91225	0.89575	0.04575	0.557
FKBP4	0.39775	0.879125	0.077125	0.96725	0.6035
ZNF350	0.433	0.10075	-0.81275	0.16575	-0.57625
MGC11102	-1.615	1.005	0.168375	1.156	0.957125
BST1	-0.6285	0.375	1.3090000000000002	0.48825	2.29025
KISS1R	-1.1635	0.185	0.6475	1.8769999999999998	1.1415
NCR2	-0.2005	-0.1155	0.188	0.33799999999999997	0.3375
DEFB125	-0.3805	0.731	-0.6579999999999999	-0.496	-0.18
UBE2W	-1.1840000000000002	-1.06375	-0.355125	-0.617125	-0.076
KRT15	-1.571	0.175625	0.9145	1.299125	0.560625
C10orf99	1.4425	0.086	0.4445	1.0225	0.742
SCN11A	0.923375	-0.253125	0.6775	-0.272625	0.632875
GFI1	-1.2293	3.16195	0.4467	-1.15155	-1.29205
RDHE2	0.535833333333	-0.565	0.24133333333299997	-1.263	-1.1676666666700002
FHL1	-0.22383333333299998	-1.5745	-0.144666666667	-0.444833333333	0.0171666666667
OSGEP	0.124666666667	0.5693333333330001	0.5315	0.7238333333329999	0.493833333333
GATA1	-0.626916666667	-0.29825	0.35625	0.550416666667	0.61525
SMC6	0.18875	0.1685	-0.70475	-0.033	-0.33625
TTTY14	-0.20125	0.23075	0.6525	-0.02575	0.09375
LPIN3	-0.1	0.1215	-0.17375	0.28275	-0.04625
RPL4	-0.0681	-0.013000000000000001	-0.5205	-0.2165	0.9127
RBPMS	-1.3998	1.0344	-1.0715	0.1843	-1.1136
PRPF3	0.6713333333329999	0.660333333333	0.726	0.7066666666670001	0.12483333333300001
EMR1	-1.598	-0.122	-0.4405	-0.3775	-1.2745
SPATA19	-0.23555	-0.1438	0.1872	-0.25805	1.89845
XCR1	-0.34816666666699997	-0.29716666666700003	0.015333333333299998	0.33583333333300003	0.154333333333
IRX3	-1.7408	1.6306	-0.2439	-0.8956	1.3519999999999999
RBM6	-0.07400000000000001	0.2855	1.2175	-1.3385	-0.87825
KLF4	1.01749230769	-0.638807692308	-0.911407692308	-0.8493076923080001	-1.35690769231
UNC5CL	1.6647	0.57545	1.46545	-0.0318	-0.6848
SEBOX	-0.173416666667	-0.044416666666699994	-0.21741666666700002	-0.415416666667	-0.118916666667
BTK	-2.5780000000000003	0.35675	-0.499	-0.597	-2.2095
KRCC1	-0.87825	-0.20675	0.10475	0.06525	0.418
C6orf27	-0.622	-0.0205	0.307	0.239	0.201
SYTL5	-0.18241666666700002	0.401083333333	-1.3974166666699999	-0.23041666666700003	-0.446916666667
PRND	-0.200875	0.0935	0.20225	0.36875	-0.5905
LOC653319	1.521	-0.1465	0.8270000000000001	-0.6829999999999999	0.1025
PIGL	-0.54775	0.111875	-0.174125	-0.125	-0.89025
HUS1	-0.399958333333	-0.548291666667	-0.5749583333330001	-0.590458333333	-0.0809583333333
SFRS6	0.0971666666667	0.04866666666669999	0.07191666666669999	0.651333333333	-0.166833333333
C17orf77	-0.312166666667	-0.07266666666669999	-0.5011666666669999	0.20733333333299997	0.128333333333
UIMC1	0.7186666666670001	1.663	0.4965	-0.115166666667	-0.098
FXYD2	-0.0844	0.158	0.4838	0.0686	0.3103
LOC283152	2.70175	2.5505	1.64675	-0.17125	-0.516
ZNF667	2.18225	-0.06975	-0.25275	-0.61325	1.51225
ZCCHC12	3.1305	-0.19125	0.153	0.14875	-0.03
TFEC	-1.9795	0.2821	-0.4489	-0.3953	-2.1853
ATP7B	1.615	-0.051	-0.0236666666667	-0.501	-1.0931666666700002
POLD2	-0.23808333333299997	0.16125	-0.341083333333	0.425583333333	0.481416666667
RG9MTD1	-0.19275	0.07525	-0.631	-0.36275	-0.70525
ACOT2	-0.362666666667	-2.1171666666699998	-0.8816666666670001	-0.440833333333	-1.37316666667
HIST1H4I	0.58925	-0.2605	0.21675	0.5295	1.145625
PPARGC1A	-0.2837	-1.7066	0.6979	-1.4965	-2.4618
ETFA	-0.6535	-1.3265	-0.2832	-0.9285	-0.8018
POLRMT	-1.24625	0.318	-0.13925	-0.24175	-0.10675
ZNF146	1.2636363636399999	-0.140488636364	0.106511363636	0.522261363636	1.37926136364
MIA2	-0.47216666666699997	0.925833333333	-0.288166666667	1.30683333333	-0.236166666667
KLHL6	-1.5011666666699999	-0.6335	0.938	-1.50333333333	-1.33816666667
HOXB5	1.402375	2.49975	-0.163	3.170875	1.353375
NENF	-0.1385	0.7188333333329999	-1.46366666667	0.23933333333299997	0.749166666667
CUGBP1	-0.8195	-0.32925	1.15225	-0.03375	0.16375
PRSS22	0.133666666667	-0.111666666667	0.7286666666670001	0.19	1.19183333333
CASC4	-0.00934615384615	-0.508846153846	-0.0841461538462	0.380453846154	0.167853846154
CUL4B	0.1939	-0.4369	-0.048	-0.9555	-0.6427
CENPJ	1.0291	0.5533	0.5188	0.2371	-0.8032
PITX1	-1.14416666667	-0.951333333333	-1.26283333333	2.52916666667	-0.242666666667
FLJ31033	0.136166666667	0.4155	-0.488	-0.531	-0.907
CELSR3	0.091	0.31633333333299996	1.25766666667	-0.25633333333299996	0.201
ZNF568	0.2582	0.7522	-0.42405	0.3337	0.3977
ITSN1	0.659666666667	0.590333333333	-0.1785	0.6858333333329999	-0.354666666667
EHBP1L1	-1.8359999999999999	0.5055	0.3535	0.25833333333299996	0.34116666666699996
C19orf2	1.1575	1.7269999999999999	0.23600000000000002	1.2885	2.26625
DCTN1	-0.10225	-0.8655	-0.21125	-0.01925	-0.1655
LIN28B	2.6913333333300002	-0.19216666666700002	1.68133333333	-0.7208333333329999	3.1515
TNKS2	0.22225	0.574	-0.40375	-0.81325	0.09475
C1QBP	-0.585875	-0.278625	-0.44925	-0.082375	-0.053375
CADPS2	-2.06805	-3.47305	-0.4703	-2.9123	-2.9918
SRMS	-0.23600000000000002	-0.0765	-0.129	0.578	-0.185
GJA9	0.11800000000000001	-0.100666666667	-0.23733333333299997	-0.0803333333333	-0.141166666667
MGC24975	1.6498333333300002	-0.883833333333	-0.19566666666700003	0.495166666667	0.579
TRIM45	1.7109999999999999	1.7055	0.8365	1.92733333333	1.9715
TSP50	2.7695	1.54275	3.93475	-0.10375	3.465
TCP1	0.27175	-0.24575	-0.55075	-0.285	-0.7659999999999999
TMED7	-0.0492	-1.0284	-0.8079999999999999	-0.6909	-1.7956
CMA1	-0.26725	0.69375	-0.49925	-0.11775	-0.22925
CENPL	0.40916666666699997	0.139833333333	-0.677	1.55183333333	-0.2825
PTCRA	-0.633	0.0375	-0.001	0.2725	0.17300000000000001
FST	-0.93525	2.73175	0.5345	2.1765	0.527
VWCE	0.3915	2.556	0.0715	5.0745	0.90825
PAWR	-0.33	0.6235	0.3535	0.9585	0.20675
ABCC12	-0.07400000000000001	-0.817666666667	-0.369166666667	-0.24983333333299998	0.0806666666667
LDLR	-2.6428	-1.3184	0.5312	0.1682	-1.9176
ASTN2	-0.2088	0.4181	-0.2094	-0.6174	-0.0132
LOC441212	0.17525	-0.2735	-0.00725	0.055875	1.480125
GPATCH8	0.21525	-0.21075	0.38325	0.19899999999999998	0.29325
TANC2	-0.355666666667	0.20225	0.9411666666670001	-0.688333333333	-1.42408333333
KIF4A	0.71	0.11125	0.18625	1.2585	-0.7975
C18orf18	1.37325	-0.9735	-0.866	-0.938	1.17775
PGM1	-0.7086	-1.1836	0.41965	0.04115	-1.61885
KIAA0258	-0.23025	1.9480000000000002	0.1755	-0.2315	1.237
CPD	-0.562625	-0.45799999999999996	-0.8935	-0.68075	-0.861625
SNCAIP	1.348	-0.9005	1.29425	-0.2385	1.2605
DCT	-0.4815	-0.0595	0.195333333333	0.3285	0.312166666667
HLA-DOA	-1.24931818182	-0.611318181818	0.529272727273	0.401227272727	1.57304545455
OR11L1	-0.3575	0.0105	0.0015	0.196	0.2105
UPK1B	2.6285	2.8110000000000004	3.48366666667	4.49583333333	5.30133333333
DNAJB4	0.2121	-0.453025	-0.5694	-1.6969	-1.00515
UGT1A8	0.13585	0.2776	0.0141	-0.36165	0.6061
HIST1H4L	-0.043	0.0225	0.8240000000000001	0.765	-0.59
PECR	-0.23016666666700003	1.6321666666699999	-0.19316666666700003	0.164166666667	0.453833333333
HSPA2	1.20575	0.6095	0.28025	1.09	1.4485
WFIKKN1	0.436	-0.64	0.32799999999999996	0.9515	1.9985
SERP1	-0.284125	-0.50225	-0.138875	-0.547625	0.03175
SYDE2	-0.1705	0.5935	-0.00675	1.208	0.47675
TACR2	0.0495	0.009000000000000001	0.1575	0.5245	0.703
NUP85	0.19225	-0.03125	0.66725	0.40225	-0.5005
CD177	0.0013333333333299998	-0.17783333333299997	0.123833333333	-0.293833333333	-0.435833333333
LGR5	1.859875	2.25754166667	2.36520833333	1.01270833333	1.94920833333
PIGG	0.152916666667	-0.775083333333	0.119166666667	-0.981583333333	-0.7845833333329999
PTHR1	-0.240666666667	-0.864166666667	-0.39316666666699995	-0.723	1.01883333333
RAB5A	0.289638461538	-0.7277615384620001	-0.5164615384619999	-0.811061538462	-0.687061538462
FLJ13224	1.4675	0.4495	0.316	0.271	0.42100000000000004
USP9Y	0.2911	-1.1382333333299999	-0.366233333333	-0.26023333333299997	0.1526
C7orf53	0.6751666666670001	0.08266666666669999	1.64916666667	1.01316666667	0.444666666667
LRP1B	0.23475	-0.5065	-0.84575	-1.5165	-0.08675
XAF1	0.567933333333	1.5026333333300002	1.09773333333	-0.149366666667	-1.15246666667
ABCG8	0.6025	-0.645	0.1085	-0.071	0.11800000000000001
ANKDD1A	0.426666666667	0.0856666666667	-0.20633333333299997	-0.19283333333299998	0.8288333333329999
DAND5	2.323	-1.051	1.1095	0.158	1.3915
SPAG6	2.0269999999999997	0.859166666667	0.236166666667	-0.26283333333299996	-0.275833333333
LINCR	-0.34299999999999997	-0.82025	0.91575	-0.643	0.21425
ZDHHC22	2.11225	0.058625	0.148875	-0.095375	1.558125
CCDC60	-0.045166666666699995	-0.329666666667	-0.24966666666700002	-0.04316666666669999	0.22533333333299999
THOC7	-0.34783333333300004	0.3085	-0.237166666667	0.0293333333333	-0.435666666667
TCTA	-1.0438	0.0255	-0.5682	0.3556	-0.3278
OR8K3	-0.11625	-0.016	-0.32675	-0.115	0.4305
